Start,End
1518196695917.0,1518196696917.0
1518196696017.0,1518196697017.0
1518196696117.0,1518196697117.0
1518196696217.0,1518196697217.0
1518196696317.0,1518196697317.0
1518196696417.0,1518196697417.0
1518196696517.0,1518196697517.0
1518196696617.0,1518196697617.0
1518196696717.0,1518196697717.0
1518196696817.0,1518196697817.0
1518196696917.0,1518196697917.0
1518196697017.0,1518196698017.0
1518196697117.0,1518196698117.0
1518196697217.0,1518196698217.0
1518196697317.0,1518196698317.0
1518196697417.0,1518196698417.0
1518196697517.0,1518196698517.0
1518196697617.0,1518196698617.0
1518196697717.0,1518196698717.0
1518196697817.0,1518196698817.0
1518196697917.0,1518196698917.0
1518196698017.0,1518196699017.0
1518196698117.0,1518196699117.0
1518196698217.0,1518196699217.0
1518196698317.0,1518196699317.0
1518196698417.0,1518196699417.0
1518196698517.0,1518196699517.0
1518196698617.0,1518196699617.0
1518196698717.0,1518196699717.0
1518196698817.0,1518196699817.0
1518196698917.0,1518196699917.0
1518196699017.0,1518196700017.0
1518196699117.0,1518196700117.0
1518196699217.0,1518196700217.0
1518196699317.0,1518196700317.0
1518196699417.0,1518196700417.0
1518196699517.0,1518196700517.0
1518196699617.0,1518196700617.0
1518196699717.0,1518196700717.0
1518196699817.0,1518196700817.0
1518196699917.0,1518196700917.0
1518196700017.0,1518196701017.0
1518196700117.0,1518196701117.0
1518196700217.0,1518196701217.0
1518196700317.0,1518196701317.0
1518196700417.0,1518196701417.0
1518196700517.0,1518196701517.0
1518196700617.0,1518196701617.0
1518196700717.0,1518196701717.0
1518196700817.0,1518196701817.0
1518196700917.0,1518196701917.0
1518196701017.0,1518196702017.0
1518196701117.0,1518196702117.0
1518196701217.0,1518196702217.0
1518196701317.0,1518196702317.0
1518196701417.0,1518196702417.0
1518196701517.0,1518196702517.0
1518196701617.0,1518196702617.0
1518196701717.0,1518196702717.0
1518196701817.0,1518196702817.0
1518196701917.0,1518196702917.0
1518196702017.0,1518196703017.0
1518196702117.0,1518196703117.0
1518196702217.0,1518196703217.0
1518196702317.0,1518196703317.0
1518196702417.0,1518196703417.0
1518196702517.0,1518196703517.0
1518196702617.0,1518196703617.0
1518196702717.0,1518196703717.0
1518196702817.0,1518196703817.0
1518196702917.0,1518196703917.0
1518196703017.0,1518196704017.0
1518196703117.0,1518196704117.0
1518196703217.0,1518196704217.0
1518196703317.0,1518196704317.0
1518196703417.0,1518196704417.0
1518196703517.0,1518196704517.0
1518196703617.0,1518196704617.0
1518196703717.0,1518196704717.0
1518196703817.0,1518196704817.0
1518196703917.0,1518196704917.0
1518196704017.0,1518196705017.0
1518196704117.0,1518196705117.0
1518196704217.0,1518196705217.0
1518196704317.0,1518196705317.0
1518196704417.0,1518196705417.0
1518196704517.0,1518196705517.0
1518196704617.0,1518196705617.0
1518196704717.0,1518196705717.0
1518196704817.0,1518196705817.0
1518196704917.0,1518196705917.0
1518196705017.0,1518196706017.0
1518196705117.0,1518196706117.0
1518196705217.0,1518196706217.0
1518196705317.0,1518196706317.0
1518196705417.0,1518196706417.0
1518196705517.0,1518196706517.0
1518196705617.0,1518196706617.0
1518196705717.0,1518196706717.0
1518196705817.0,1518196706817.0
1518196705917.0,1518196706917.0
1518196706017.0,1518196707017.0
1518196706117.0,1518196707117.0
1518196706217.0,1518196707217.0
1518196706317.0,1518196707317.0
1518196706417.0,1518196707417.0
1518196706517.0,1518196707517.0
1518196706617.0,1518196707617.0
1518196706717.0,1518196707717.0
1518196706817.0,1518196707817.0
1518196706917.0,1518196707917.0
1518196707017.0,1518196708017.0
1518196707117.0,1518196708117.0
1518196707217.0,1518196708217.0
1518196707317.0,1518196708317.0
1518196707417.0,1518196708417.0
1518196707517.0,1518196708517.0
1518196707617.0,1518196708617.0
1518196707717.0,1518196708717.0
1518196707817.0,1518196708817.0
1518196707917.0,1518196708917.0
1518196708017.0,1518196709017.0
1518196708117.0,1518196709117.0
1518196708217.0,1518196709217.0
1518196708317.0,1518196709317.0
1518196708417.0,1518196709417.0
1518196708517.0,1518196709517.0
1518196708617.0,1518196709617.0
1518196708717.0,1518196709717.0
1518196708817.0,1518196709817.0
1518196708917.0,1518196709917.0
1518196709017.0,1518196710017.0
1518196709117.0,1518196710117.0
1518196709217.0,1518196710217.0
1518196709317.0,1518196710317.0
1518196709417.0,1518196710417.0
1518196709517.0,1518196710517.0
1518196709617.0,1518196710617.0
1518196709717.0,1518196710717.0
1518196709817.0,1518196710817.0
1518196709917.0,1518196710917.0
1518196710017.0,1518196711017.0
1518196710117.0,1518196711117.0
1518196710217.0,1518196711217.0
1518196710317.0,1518196711317.0
1518196710417.0,1518196711417.0
1518196710517.0,1518196711517.0
1518196710617.0,1518196711617.0
1518196710717.0,1518196711717.0
1518196710817.0,1518196711817.0
1518196710917.0,1518196711917.0
1518196711017.0,1518196712017.0
1518196711117.0,1518196712117.0
1518196711217.0,1518196712217.0
1518196711317.0,1518196712317.0
1518196711417.0,1518196712417.0
1518196711517.0,1518196712517.0
1518196711617.0,1518196712617.0
1518196711717.0,1518196712717.0
1518196711817.0,1518196712817.0
1518196711917.0,1518196712917.0
1518196712017.0,1518196713017.0
1518196712117.0,1518196713117.0
1518196712217.0,1518196713217.0
1518196712317.0,1518196713317.0
1518196712417.0,1518196713417.0
1518196712517.0,1518196713517.0
1518196712617.0,1518196713617.0
1518196712717.0,1518196713717.0
1518196712817.0,1518196713817.0
1518196712917.0,1518196713917.0
1518196713017.0,1518196714017.0
1518196713117.0,1518196714117.0
1518196713217.0,1518196714217.0
1518196713317.0,1518196714317.0
1518196713417.0,1518196714417.0
1518196713517.0,1518196714517.0
1518196713617.0,1518196714617.0
1518196713717.0,1518196714717.0
1518196713817.0,1518196714817.0
1518196713917.0,1518196714917.0
1518196714017.0,1518196715017.0
1518196714117.0,1518196715117.0
1518196714217.0,1518196715217.0
1518196714317.0,1518196715317.0
1518196714417.0,1518196715417.0
1518196714517.0,1518196715517.0
1518196714617.0,1518196715617.0
1518196714717.0,1518196715717.0
1518196714817.0,1518196715817.0
1518196714917.0,1518196715917.0
1518196715017.0,1518196716017.0
1518196715117.0,1518196716117.0
1518196715217.0,1518196716217.0
1518196715317.0,1518196716317.0
1518196715417.0,1518196716417.0
1518196715517.0,1518196716517.0
1518196715617.0,1518196716617.0
1518196715717.0,1518196716717.0
1518196715817.0,1518196716817.0
1518196715917.0,1518196716917.0
1518196716017.0,1518196717017.0
1518196716117.0,1518196717117.0
1518196716217.0,1518196717217.0
1518196716317.0,1518196717317.0
1518196716417.0,1518196717417.0
1518196716517.0,1518196717517.0
1518196716617.0,1518196717617.0
1518196716717.0,1518196717717.0
1518196716817.0,1518196717817.0
1518196716917.0,1518196717917.0
1518196717017.0,1518196718017.0
1518196717117.0,1518196718117.0
1518196717217.0,1518196718217.0
1518196717317.0,1518196718317.0
1518196717417.0,1518196718417.0
1518196717517.0,1518196718517.0
1518196717617.0,1518196718617.0
1518196717717.0,1518196718717.0
1518196717817.0,1518196718817.0
1518196717917.0,1518196718917.0
1518196718017.0,1518196719017.0
1518196718117.0,1518196719117.0
1518196718217.0,1518196719217.0
1518196718317.0,1518196719317.0
1518196718417.0,1518196719417.0
1518196718517.0,1518196719517.0
1518196718617.0,1518196719617.0
1518196718717.0,1518196719717.0
1518196718817.0,1518196719817.0
1518196718917.0,1518196719917.0
1518196719017.0,1518196720017.0
1518196719117.0,1518196720117.0
1518196719217.0,1518196720217.0
1518196719317.0,1518196720317.0
1518196719417.0,1518196720417.0
1518196719517.0,1518196720517.0
1518196719617.0,1518196720617.0
1518196719717.0,1518196720717.0
1518196719817.0,1518196720817.0
1518196719917.0,1518196720917.0
1518196720017.0,1518196721017.0
1518196720117.0,1518196721117.0
1518196720217.0,1518196721217.0
1518196720317.0,1518196721317.0
1518196720417.0,1518196721417.0
1518196720517.0,1518196721517.0
1518196720617.0,1518196721617.0
1518196720717.0,1518196721717.0
1518196720817.0,1518196721817.0
1518196720917.0,1518196721917.0
1518196721017.0,1518196722017.0
1518196721117.0,1518196722117.0
1518196721217.0,1518196722217.0
1518196721317.0,1518196722317.0
1518196721417.0,1518196722417.0
1518196721517.0,1518196722517.0
1518196721617.0,1518196722617.0
1518196721717.0,1518196722717.0
1518196721817.0,1518196722817.0
1518196721917.0,1518196722917.0
1518196722017.0,1518196723017.0
1518196722117.0,1518196723117.0
1518196722217.0,1518196723217.0
1518196722317.0,1518196723317.0
1518196722417.0,1518196723417.0
1518196722517.0,1518196723517.0
1518196722617.0,1518196723617.0
1518196722717.0,1518196723717.0
1518196722817.0,1518196723817.0
1518196722917.0,1518196723917.0
1518196723017.0,1518196724017.0
1518196723117.0,1518196724117.0
1518196723217.0,1518196724217.0
1518196723317.0,1518196724317.0
1518196723417.0,1518196724417.0
1518196723517.0,1518196724517.0
1518196723617.0,1518196724617.0
1518196723717.0,1518196724717.0
1518196723817.0,1518196724817.0
1518196723917.0,1518196724917.0
1518196724017.0,1518196725017.0
1518196724117.0,1518196725117.0
1518196724217.0,1518196725217.0
1518196724317.0,1518196725317.0
1518196724417.0,1518196725417.0
1518196724517.0,1518196725517.0
1518196724617.0,1518196725617.0
1518196724717.0,1518196725717.0
1518196724817.0,1518196725817.0
1518196724917.0,1518196725917.0
1518196725017.0,1518196726017.0
1518196725117.0,1518196726117.0
1518196725217.0,1518196726217.0
1518196725317.0,1518196726317.0
1518196725417.0,1518196726417.0
1518196725517.0,1518196726517.0
1518196725617.0,1518196726617.0
1518196725717.0,1518196726717.0
1518196725817.0,1518196726817.0
1518196725917.0,1518196726917.0
1518196726017.0,1518196727017.0
1518196726117.0,1518196727117.0
1518196726217.0,1518196727217.0
1518196726317.0,1518196727317.0
1518196726417.0,1518196727417.0
1518196726517.0,1518196727517.0
1518196726617.0,1518196727617.0
1518196726717.0,1518196727717.0
1518196726817.0,1518196727817.0
1518196726917.0,1518196727917.0
1518196727017.0,1518196728017.0
1518196727117.0,1518196728117.0
1518196727217.0,1518196728217.0
1518196727317.0,1518196728317.0
1518196727417.0,1518196728417.0
1518196727517.0,1518196728517.0
1518196727617.0,1518196728617.0
1518196727717.0,1518196728717.0
1518196727817.0,1518196728817.0
1518196727917.0,1518196728917.0
1518196728017.0,1518196729017.0
1518196728117.0,1518196729117.0
1518196728217.0,1518196729217.0
1518196728317.0,1518196729317.0
1518196728417.0,1518196729417.0
1518196728517.0,1518196729517.0
1518196728617.0,1518196729617.0
1518196728717.0,1518196729717.0
1518196728817.0,1518196729817.0
1518196728917.0,1518196729917.0
1518196729017.0,1518196730017.0
1518196729117.0,1518196730117.0
1518196729217.0,1518196730217.0
1518196729317.0,1518196730317.0
1518196729417.0,1518196730417.0
1518196729517.0,1518196730517.0
1518196729617.0,1518196730617.0
1518196729717.0,1518196730717.0
1518196729817.0,1518196730817.0
1518196729917.0,1518196730917.0
1518196730017.0,1518196731017.0
1518196730117.0,1518196731117.0
1518196730217.0,1518196731217.0
1518196730317.0,1518196731317.0
1518196730417.0,1518196731417.0
1518196730517.0,1518196731517.0
1518196730617.0,1518196731617.0
1518196730717.0,1518196731717.0
1518196730817.0,1518196731817.0
1518196730917.0,1518196731917.0
1518196731017.0,1518196732017.0
1518196731117.0,1518196732117.0
1518196731217.0,1518196732217.0
1518196731317.0,1518196732317.0
1518196731417.0,1518196732417.0
1518196731517.0,1518196732517.0
1518196731617.0,1518196732617.0
1518196731717.0,1518196732717.0
1518196731817.0,1518196732817.0
1518196731917.0,1518196732917.0
1518196732017.0,1518196733017.0
1518196732117.0,1518196733117.0
1518196732217.0,1518196733217.0
1518196732317.0,1518196733317.0
1518196732417.0,1518196733417.0
1518196732517.0,1518196733517.0
1518196732617.0,1518196733617.0
1518196732717.0,1518196733717.0
1518196732817.0,1518196733817.0
1518196732917.0,1518196733917.0
1518196733017.0,1518196734017.0
1518196733117.0,1518196734117.0
1518196733217.0,1518196734217.0
1518196733317.0,1518196734317.0
1518196733417.0,1518196734417.0
1518196733517.0,1518196734517.0
1518196733617.0,1518196734617.0
1518196733717.0,1518196734717.0
1518196733817.0,1518196734817.0
1518196733917.0,1518196734917.0
1518196734017.0,1518196735017.0
1518196734117.0,1518196735117.0
1518196734217.0,1518196735217.0
1518196734317.0,1518196735317.0
1518196734417.0,1518196735417.0
1518196734517.0,1518196735517.0
1518196734617.0,1518196735617.0
1518196734717.0,1518196735717.0
1518196734817.0,1518196735817.0
1518196734917.0,1518196735917.0
1518196735017.0,1518196736017.0
1518196735117.0,1518196736117.0
1518196735217.0,1518196736217.0
1518196735317.0,1518196736317.0
1518196735417.0,1518196736417.0
1518196735517.0,1518196736517.0
1518196735617.0,1518196736617.0
1518196735717.0,1518196736717.0
1518196735817.0,1518196736817.0
1518196735917.0,1518196736917.0
1518196736017.0,1518196737017.0
1518196736117.0,1518196737117.0
1518196736217.0,1518196737217.0
1518196736317.0,1518196737317.0
1518196736417.0,1518196737417.0
1518196736517.0,1518196737517.0
1518196736617.0,1518196737617.0
1518196736717.0,1518196737717.0
1518196736817.0,1518196737817.0
1518196736917.0,1518196737917.0
1518196737017.0,1518196738017.0
1518196737117.0,1518196738117.0
1518196737217.0,1518196738217.0
1518196737317.0,1518196738317.0
1518196737417.0,1518196738417.0
1518196737517.0,1518196738517.0
1518196737617.0,1518196738617.0
1518196737717.0,1518196738717.0
1518196737817.0,1518196738817.0
1518196737917.0,1518196738917.0
1518196738017.0,1518196739017.0
1518196738117.0,1518196739117.0
1518196738217.0,1518196739217.0
1518196738317.0,1518196739317.0
1518196738417.0,1518196739417.0
1518196738517.0,1518196739517.0
1518196738617.0,1518196739617.0
1518196738717.0,1518196739717.0
1518196738817.0,1518196739817.0
1518196738917.0,1518196739917.0
1518196739017.0,1518196740017.0
1518196739117.0,1518196740117.0
1518196739217.0,1518196740217.0
1518196739317.0,1518196740317.0
1518196739417.0,1518196740417.0
1518196739517.0,1518196740517.0
1518196739617.0,1518196740617.0
1518196739717.0,1518196740717.0
1518196739817.0,1518196740817.0
1518196739917.0,1518196740917.0
1518196740017.0,1518196741017.0
1518196740117.0,1518196741117.0
1518196740217.0,1518196741217.0
1518196740317.0,1518196741317.0
1518196740417.0,1518196741417.0
1518196740517.0,1518196741517.0
1518196740617.0,1518196741617.0
1518196740717.0,1518196741717.0
1518196740817.0,1518196741817.0
1518196740917.0,1518196741917.0
1518196741017.0,1518196742017.0
1518196741117.0,1518196742117.0
1518196741217.0,1518196742217.0
1518196741317.0,1518196742317.0
1518196741417.0,1518196742417.0
1518196741517.0,1518196742517.0
1518196741617.0,1518196742617.0
1518196741717.0,1518196742717.0
1518196741817.0,1518196742817.0
1518196741917.0,1518196742917.0
1518196742017.0,1518196743017.0
1518196742117.0,1518196743117.0
1518196742217.0,1518196743217.0
1518196742317.0,1518196743317.0
1518196742417.0,1518196743417.0
1518196742517.0,1518196743517.0
1518196742617.0,1518196743617.0
1518196742717.0,1518196743717.0
1518196742817.0,1518196743817.0
1518196742917.0,1518196743917.0
1518196743017.0,1518196744017.0
1518196743117.0,1518196744117.0
1518196743217.0,1518196744217.0
1518196743317.0,1518196744317.0
1518196743417.0,1518196744417.0
1518196743517.0,1518196744517.0
1518196743617.0,1518196744617.0
1518196743717.0,1518196744717.0
1518196743817.0,1518196744817.0
1518196743917.0,1518196744917.0
1518196744017.0,1518196745017.0
1518196744117.0,1518196745117.0
1518196744217.0,1518196745217.0
1518196744317.0,1518196745317.0
1518196744417.0,1518196745417.0
1518196744517.0,1518196745517.0
1518196744617.0,1518196745617.0
1518196744717.0,1518196745717.0
1518196744817.0,1518196745817.0
1518196744917.0,1518196745917.0
1518196745017.0,1518196746017.0
1518196745117.0,1518196746117.0
1518196745217.0,1518196746217.0
1518196745317.0,1518196746317.0
1518196745417.0,1518196746417.0
1518196745517.0,1518196746517.0
1518196745617.0,1518196746617.0
1518196745717.0,1518196746717.0
1518196745817.0,1518196746817.0
1518196745917.0,1518196746917.0
1518196746017.0,1518196747017.0
1518196746117.0,1518196747117.0
1518196746217.0,1518196747217.0
1518196746317.0,1518196747317.0
1518196746417.0,1518196747417.0
1518196746517.0,1518196747517.0
1518196746617.0,1518196747617.0
1518196746717.0,1518196747717.0
1518196746817.0,1518196747817.0
1518196746917.0,1518196747917.0
1518196747017.0,1518196748017.0
1518196747117.0,1518196748117.0
1518196747217.0,1518196748217.0
1518196747317.0,1518196748317.0
1518196747417.0,1518196748417.0
1518196747517.0,1518196748517.0
1518196747617.0,1518196748617.0
1518196747717.0,1518196748717.0
1518196747817.0,1518196748817.0
1518196747917.0,1518196748917.0
1518196748017.0,1518196749017.0
1518196748117.0,1518196749117.0
1518196748217.0,1518196749217.0
1518196748317.0,1518196749317.0
1518196748417.0,1518196749417.0
1518196748517.0,1518196749517.0
1518196748617.0,1518196749617.0
1518196748717.0,1518196749717.0
1518196748817.0,1518196749817.0
1518196748917.0,1518196749917.0
1518196749017.0,1518196750017.0
1518196749117.0,1518196750117.0
1518196749217.0,1518196750217.0
1518196749317.0,1518196750317.0
1518196749417.0,1518196750417.0
1518196749517.0,1518196750517.0
1518196749617.0,1518196750617.0
1518196749717.0,1518196750717.0
1518196749817.0,1518196750817.0
1518196749917.0,1518196750917.0
1518196750017.0,1518196751017.0
1518196750117.0,1518196751117.0
1518196750217.0,1518196751217.0
1518196750317.0,1518196751317.0
1518196750417.0,1518196751417.0
1518196750517.0,1518196751517.0
1518196750617.0,1518196751617.0
1518196750717.0,1518196751717.0
1518196750817.0,1518196751817.0
1518196750917.0,1518196751917.0
1518196751017.0,1518196752017.0
1518196751117.0,1518196752117.0
1518196751217.0,1518196752217.0
1518196751317.0,1518196752317.0
1518196751417.0,1518196752417.0
1518196751517.0,1518196752517.0
1518196751617.0,1518196752617.0
1518196751717.0,1518196752717.0
1518196751817.0,1518196752817.0
1518196751917.0,1518196752917.0
1518196752017.0,1518196753017.0
1518196752117.0,1518196753117.0
1518196752217.0,1518196753217.0
1518196752317.0,1518196753317.0
1518196752417.0,1518196753417.0
1518196752517.0,1518196753517.0
1518196752617.0,1518196753617.0
1518196752717.0,1518196753717.0
1518196752817.0,1518196753817.0
1518196752917.0,1518196753917.0
1518196753017.0,1518196754017.0
1518196753117.0,1518196754117.0
1518196753217.0,1518196754217.0
1518196753317.0,1518196754317.0
1518196753417.0,1518196754417.0
1518196753517.0,1518196754517.0
1518196753617.0,1518196754617.0
1518196753717.0,1518196754717.0
1518196753817.0,1518196754817.0
1518196753917.0,1518196754917.0
1518196754017.0,1518196755017.0
1518196754117.0,1518196755117.0
1518196754217.0,1518196755217.0
1518196754317.0,1518196755317.0
1518196754417.0,1518196755417.0
1518196754517.0,1518196755517.0
1518196754617.0,1518196755617.0
1518196754717.0,1518196755717.0
1518196754817.0,1518196755817.0
1518196754917.0,1518196755917.0
1518196755017.0,1518196756017.0
1518196755117.0,1518196756117.0
1518196755217.0,1518196756217.0
1518196755317.0,1518196756317.0
1518196755417.0,1518196756417.0
1518196755517.0,1518196756517.0
1518196755617.0,1518196756617.0
1518196755717.0,1518196756717.0
1518196755817.0,1518196756817.0
1518196755917.0,1518196756917.0
1518196756017.0,1518196757017.0
1518196756117.0,1518196757117.0
1518196756217.0,1518196757217.0
1518196756317.0,1518196757317.0
1518196756417.0,1518196757417.0
1518196756517.0,1518196757517.0
1518196756617.0,1518196757617.0
1518196756717.0,1518196757717.0
1518196756817.0,1518196757817.0
1518196756917.0,1518196757917.0
1518196757017.0,1518196758017.0
1518196757117.0,1518196758117.0
1518196757217.0,1518196758217.0
1518196757317.0,1518196758317.0
1518196757417.0,1518196758417.0
1518196757517.0,1518196758517.0
1518196757617.0,1518196758617.0
1518196757717.0,1518196758717.0
1518196757817.0,1518196758817.0
1518196757917.0,1518196758917.0
1518196758017.0,1518196759017.0
1518196758117.0,1518196759117.0
1518196758217.0,1518196759217.0
1518196758317.0,1518196759317.0
1518196758417.0,1518196759417.0
1518196758517.0,1518196759517.0
1518196758617.0,1518196759617.0
1518196758717.0,1518196759717.0
1518196758817.0,1518196759817.0
1518196758917.0,1518196759917.0
1518196759017.0,1518196760017.0
1518196759117.0,1518196760117.0
1518196759217.0,1518196760217.0
1518196759317.0,1518196760317.0
1518196759417.0,1518196760417.0
1518196759517.0,1518196760517.0
1518196759617.0,1518196760617.0
1518196759717.0,1518196760717.0
1518196759817.0,1518196760817.0
1518196759917.0,1518196760917.0
1518196760017.0,1518196761017.0
1518196760117.0,1518196761117.0
1518196760217.0,1518196761217.0
1518196760317.0,1518196761317.0
1518196760417.0,1518196761417.0
1518196760517.0,1518196761517.0
1518196760617.0,1518196761617.0
1518196760717.0,1518196761717.0
1518196760817.0,1518196761817.0
1518196760917.0,1518196761917.0
1518196761017.0,1518196762017.0
1518196761117.0,1518196762117.0
1518196761217.0,1518196762217.0
1518196761317.0,1518196762317.0
1518196761417.0,1518196762417.0
1518196761517.0,1518196762517.0
1518196761617.0,1518196762617.0
1518196761717.0,1518196762717.0
1518196761817.0,1518196762817.0
1518196761917.0,1518196762917.0
1518196762017.0,1518196763017.0
1518196762117.0,1518196763117.0
1518196762217.0,1518196763217.0
1518196762317.0,1518196763317.0
1518196762417.0,1518196763417.0
1518196762517.0,1518196763517.0
1518196762617.0,1518196763617.0
1518196762717.0,1518196763717.0
1518196762817.0,1518196763817.0
1518196762917.0,1518196763917.0
1518196763017.0,1518196764017.0
1518196763117.0,1518196764117.0
1518196763217.0,1518196764217.0
1518196763317.0,1518196764317.0
1518196763417.0,1518196764417.0
1518196763517.0,1518196764517.0
1518196763617.0,1518196764617.0
1518196763717.0,1518196764717.0
1518196763817.0,1518196764817.0
1518196763917.0,1518196764917.0
1518196764017.0,1518196765017.0
1518196764117.0,1518196765117.0
1518196764217.0,1518196765217.0
1518196764317.0,1518196765317.0
1518196764417.0,1518196765417.0
1518196764517.0,1518196765517.0
1518196764617.0,1518196765617.0
1518196764717.0,1518196765717.0
1518196764817.0,1518196765817.0
1518196764917.0,1518196765917.0
1518196765017.0,1518196766017.0
1518196765117.0,1518196766117.0
1518196765217.0,1518196766217.0
1518196765317.0,1518196766317.0
1518196765417.0,1518196766417.0
1518196765517.0,1518196766517.0
1518196765617.0,1518196766617.0
1518196765717.0,1518196766717.0
1518196765817.0,1518196766817.0
1518196765917.0,1518196766917.0
1518196766017.0,1518196767017.0
1518196766117.0,1518196767117.0
1518196766217.0,1518196767217.0
1518196766317.0,1518196767317.0
1518196766417.0,1518196767417.0
1518196766517.0,1518196767517.0
1518196766617.0,1518196767617.0
1518196766717.0,1518196767717.0
1518196766817.0,1518196767817.0
1518196766917.0,1518196767917.0
1518196767017.0,1518196768017.0
1518196767117.0,1518196768117.0
1518196767217.0,1518196768217.0
1518196767317.0,1518196768317.0
1518196767417.0,1518196768417.0
1518196767517.0,1518196768517.0
1518196767617.0,1518196768617.0
1518196767717.0,1518196768717.0
1518196767817.0,1518196768817.0
1518196767917.0,1518196768917.0
1518196768017.0,1518196769017.0
1518196768117.0,1518196769117.0
1518196768217.0,1518196769217.0
1518196768317.0,1518196769317.0
1518196768417.0,1518196769417.0
1518196768517.0,1518196769517.0
1518196768617.0,1518196769617.0
1518196768717.0,1518196769717.0
1518196768817.0,1518196769817.0
1518196768917.0,1518196769917.0
1518196769017.0,1518196770017.0
1518196769117.0,1518196770117.0
1518196769217.0,1518196770217.0
1518196769317.0,1518196770317.0
1518196769417.0,1518196770417.0
1518196769517.0,1518196770517.0
1518196769617.0,1518196770617.0
1518196769717.0,1518196770717.0
1518196769817.0,1518196770817.0
1518196769917.0,1518196770917.0
1518196770017.0,1518196771017.0
1518196770117.0,1518196771117.0
1518196770217.0,1518196771217.0
1518196770317.0,1518196771317.0
1518196770417.0,1518196771417.0
1518196770517.0,1518196771517.0
1518196770617.0,1518196771617.0
1518196770717.0,1518196771717.0
1518196770817.0,1518196771817.0
1518196770917.0,1518196771917.0
1518196771017.0,1518196772017.0
1518196771117.0,1518196772117.0
1518196771217.0,1518196772217.0
1518196771317.0,1518196772317.0
1518196771417.0,1518196772417.0
1518196771517.0,1518196772517.0
1518196771617.0,1518196772617.0
1518196771717.0,1518196772717.0
1518196771817.0,1518196772817.0
1518196771917.0,1518196772917.0
1518196772017.0,1518196773017.0
1518196772117.0,1518196773117.0
1518196772217.0,1518196773217.0
1518196772317.0,1518196773317.0
1518196772417.0,1518196773417.0
1518196772517.0,1518196773517.0
1518196772617.0,1518196773617.0
1518196772717.0,1518196773717.0
1518196772817.0,1518196773817.0
1518196772917.0,1518196773917.0
1518196773017.0,1518196774017.0
1518196773117.0,1518196774117.0
1518196773217.0,1518196774217.0
1518196773317.0,1518196774317.0
1518196773417.0,1518196774417.0
1518196773517.0,1518196774517.0
1518196773617.0,1518196774617.0
1518196773717.0,1518196774717.0
1518196773817.0,1518196774817.0
1518196773917.0,1518196774917.0
1518196774017.0,1518196775017.0
1518196774117.0,1518196775117.0
1518196774217.0,1518196775217.0
1518196774317.0,1518196775317.0
1518196774417.0,1518196775417.0
1518196774517.0,1518196775517.0
1518196774617.0,1518196775617.0
1518196774717.0,1518196775717.0
1518196774817.0,1518196775817.0
1518196774917.0,1518196775917.0
1518196775017.0,1518196776017.0
1518196775117.0,1518196776117.0
1518196775217.0,1518196776217.0
1518196775317.0,1518196776317.0
1518196775417.0,1518196776417.0
1518196775517.0,1518196776517.0
1518196775617.0,1518196776617.0
