Time,AccelX,AccelY,AccelZ
1518198105508.00 ,-18.518814,-11.261459,-9.900589
1518198105710.00 ,-4.753128,2.3566437,-6.18721
1518198105912.00 ,4.092331,-7.198166,-4.6185455
1518198106112.00 ,3.797165,-21.132858,2.267868
1518198106313.00 ,-7.9951935,5.3178253,-5.1517487
1518198106516.00 ,-4.143753,-4.3155365,-2.40242
1518198106718.00 ,23.26384,-21.168564,3.377121
1518198106919.00 ,2.2546844,-5.160568,-6.108658
1518198107120.00 ,4.1423187,2.949356,2.786789
1518198107321.00 ,14.204147,-13.556137,-10.921768
1518198107523.00 ,-2.6845856,-2.8325653,-2.826126
1518198107724.00 ,-1.7038727,-2.9039764,0.54447937
1518198107926.00 ,1.6881561,-6.395981,0.15885925
1518198108128.00 ,-0.011428833,-8.466904,-0.66474915
1518198108329.00 ,-0.4827423,-9.354782,-0.18867493
1518198108529.00 ,1.8238373,-10.137924,-0.6171417
1518198108731.00 ,0.7336273,-9.309555,-0.83851624
1518198108932.00 ,-1.55867,-9.392868,-0.39814758
1518198109135.00 ,-0.7469635,-9.7999115,-0.1743927
1518198109336.00 ,-0.49702454,-9.683273,-0.46479797
1518198109538.00 ,-0.904068,-9.495224,-0.62190247
1518198109740.00 ,-1.1302032,-9.673752,-0.25532532
1518198109941.00 ,-0.85884094,-9.483322,-0.15058899
1518198110141.00 ,-1.0111847,-9.483322,-0.14344788
1518198110342.00 ,-0.81837463,-9.609482,-0.20533752
1518198110545.00 ,-0.7802887,-9.576157,-0.055374146
1518198110746.00 ,-0.96595764,-9.576157,-0.2243805
1518198110948.00 ,-0.6255646,-9.909409,-0.34577942
1518198111148.00 ,-0.47798157,-9.557114,-0.21485901
1518198111349.00 ,-0.19233704,-9.666611,-0.53144836
1518198111552.00 ,-0.45417786,-9.6523285,-0.15058899
1518198111754.00 ,-0.34706116,-9.79039,-0.2481842
1518198111955.00 ,-1.3563385,-9.430954,-0.5861969
1518198112156.00 ,-0.33039856,-9.300034,-0.96229553
1518198112357.00 ,0.5693817,-9.714218,-0.8670807
1518198112558.00 ,1.0335541,-9.216721,-0.6837921
1518198112761.00 ,0.78837585,-9.449997,-1.4859772
1518198112962.00 ,0.51701355,-9.59758,-0.96943665
1518198113163.00 ,0.4551239,-9.46666,-1.1051178
1518198113365.00 ,0.23612976,-9.488083,-0.9575348
1518198113566.00 ,0.5527191,-9.552353,-0.8813629
1518198113767.00 ,0.23136902,-9.47142,-0.7504425
1518198113968.00 ,0.3313446,-9.540451,-0.971817
1518198114171.00 ,0.45274353,-9.419052,-0.9741974
1518198114371.00 ,0.4384613,-9.499985,-0.9337311
1518198114572.00 ,0.2004242,-9.454758,-0.8480377
1518198114773.00 ,0.3884735,-9.5047455,-0.9503937
1518198114976.00 ,0.48130798,-9.53569,-0.93611145
1518198115178.00 ,0.69078064,-9.492844,-1.1289215
1518198115378.00 ,0.5360565,-9.5690155,-0.9170685
1518198115580.00 ,0.6360321,-9.380966,-1.0694122
1518198115781.00 ,0.05760193,-9.380966,-0.907547
1518198115983.00 ,0.75505066,-9.554733,-1.1527252
1518198116185.00 ,0.6050873,-9.47142,-1.0836945
1518198116386.00 ,0.41703796,-9.507126,-0.676651
1518198116587.00 ,0.37657166,-9.511887,-0.7504425
1518198116789.00 ,0.462265,-9.628525,-0.86231995
1518198116991.00 ,0.55033875,-9.47142,-0.9170685
1518198117192.00 ,0.65031433,-9.426193,-0.8647003
1518198117392.00 ,0.6050873,-9.66423,-1.2122345
1518198117595.00 ,0.9431,-9.459518,-1.3621979
1518198117795.00 ,0.81455994,-9.542831,-1.4169464
1518198117998.00 ,0.8026581,-9.509506,-1.3836212
1518198118200.00 ,1.0406952,-9.46666,-1.3383942
1518198118400.00 ,0.82170105,-9.4857025,-1.1408234
1518198118601.00 ,1.0406952,-9.461899,-1.2550812
1518198118802.00 ,0.40751648,-9.430954,-1.1074982
1518198119005.00 ,0.5693817,-9.583298,-1.1765289
1518198119207.00 ,0.82884216,-9.621384,-0.81947327
1518198119408.00 ,0.31230164,-9.3405,-1.3264923
1518198119610.00 ,1.0644989,-9.526169,-0.15534973
1518198119810.00 ,0.4051361,-10.135544,-0.9646759
1518198120012.00 ,-1.244461,-9.526169,-2.421463
1518198120214.00 ,0.25517273,-6.1508026,-3.9377594
1518198120415.00 ,0.84550476,-8.519272,-4.1258087
1518198120617.00 ,-0.1947174,-8.935837,-3.7187653
1518198120817.00 ,-1.7871857,-9.250046,0.18504333
1518198121020.00 ,-0.14472961,-9.461899,-0.95991516
1518198121220.00 ,-1.6086578,-9.766586,1.1276703
1518198121422.00 ,-1.7133942,-8.885849,-0.074417114
1518198121623.00 ,-0.7969513,-10.766342,-2.183426
1518198121825.00 ,2.1856537,-7.8313446,-2.966568
1518198122025.00 ,-0.07569885,-8.238388,-4.2971954
1518198122227.00 ,1.9452362,-11.778,-2.133438
1518198122429.00 ,0.8431244,-9.98558,-1.8906403
1518198122631.00 ,-0.65174866,-12.630173,-0.676651
1518198122831.00 ,0.68125916,-8.455002,-2.7785187
1518198123033.00 ,-0.6231842,-10.1783905,-5.4326324
1518198123235.00 ,1.1906586,-7.7718353,-0.01966858
1518198123437.00 ,-1.154007,-8.264572,-1.305069
1518198123638.00 ,2.0166473,-9.430954,-0.55049133
1518198123840.00 ,-0.5232086,-9.411911,1.9227142
1518198124041.00 ,1.2882538,-8.05986,-0.6695099
1518198124242.00 ,-3.6986237,-8.4335785,1.6299286
1518198124443.00 ,-2.6964874,-9.350021,2.34404
1518198124645.00 ,0.52415466,-9.973679,0.26359558
1518198124847.00 ,-4.155655,-11.642319,-0.27674866
1518198125048.00 ,-0.8231354,-6.6387787,-1.728775
1518198125250.00 ,-2.475113,-11.559006,-2.928482
1518198125451.00 ,0.94548035,-9.8832245,-3.6806793
1518198125653.00 ,-3.6034088,-5.94133,-0.56715393
1518198125854.00 ,-1.5372467,-6.5721283,-2.228653
1518198126055.00 ,-1.2301788,-8.707321,-4.192459
1518198126257.00 ,-4.6150665,-10.211716,-0.8837433
1518198126457.00 ,-0.00428772,-9.319077,1.3847504
1518198126659.00 ,-2.963089,-10.354538,0.50639343
1518198126861.00 ,3.2639618,-7.4647675,-3.0403595
1518198127063.00 ,0.7836151,-8.18364,-4.3805084
1518198127264.00 ,2.0237885,-9.21196,1.9560394
1518198127464.00 ,1.0978241,-9.173874,-1.100357
1518198127666.00 ,1.635788,-9.069138,-0.67189026
1518198127867.00 ,-1.3587189,-8.009872,-1.6764069
1518198128070.00 ,-1.0183258,-7.269577,-2.7689972
1518198128272.00 ,-2.046646,-9.809433,-3.409317
1518198128473.00 ,-2.565567,-8.255051,0.8610687
1518198128673.00 ,-1.8038483,-9.66185,-0.9384918
1518198128875.00 ,1.0430756,-10.502121,1.2324066
1518198129075.00 ,1.5096283,-10.164108,-2.3524323
1518198129278.00 ,-2.6393585,-8.426437,-3.6902008
1518198129480.00 ,-0.6898346,-8.985825,-1.3836212
1518198129681.00 ,-0.101882935,-9.078659,-1.7501984
1518198129881.00 ,-0.29707336,-9.376205,-0.83851624
1518198130082.00 ,-0.3184967,-10.2379,0.22312927
1518198130284.00 ,0.06474304,-9.638046,-1.1955719
1518198130487.00 ,0.17900085,-9.526169,-0.97895813
1518198130688.00 ,-0.54463196,-9.547592,-0.9242096
1518198130889.00 ,-0.24708557,-9.668991,-0.73139954
1518198131091.00 ,0.6193695,-9.588058,-0.6623688
1518198131293.00 ,0.17185974,-9.702316,-0.7028351
1518198131494.00 ,0.30039978,-9.66423,-0.84565735
1518198131696.00 ,0.91929626,-9.766586,-1.350296
1518198131896.00 ,0.6717377,-9.426193,-0.9837189
1518198132098.00 ,0.14805603,-9.711838,-1.497879
1518198132300.00 ,0.31944275,-9.635666,-0.81947327
1518198132500.00 ,-0.123306274,-9.361923,-0.97895813
1518198132702.00 ,-0.11616516,-9.514267,-1.0194244
1518198132903.00 ,-0.5422516,-9.540451,-1.0289459
1518198133106.00 ,-0.34944153,-9.497604,-0.95991516
1518198133307.00 ,0.14329529,-9.552353,-0.9741974
1518198133508.00 ,-0.19947815,-9.488083,-0.87898254
1518198133710.00 ,-0.24708557,-9.488083,-1.100357
1518198133912.00 ,-0.16853333,-9.53569,-1.0646515
1518198134113.00 ,-0.15901184,-9.495224,-0.92897034
1518198134314.00 ,-0.10664368,-9.435715,-0.95277405
1518198134515.00 ,-0.12806702,-9.547592,-1.0003815
1518198134716.00 ,-0.17329407,-9.4857025,-1.100357
1518198134918.00 ,-0.16853333,-9.449997,-1.1098785
1518198135120.00 ,-0.19233704,-9.507126,-0.96229553
1518198135320.00 ,-0.20899963,-9.526169,-0.8932648
1518198135522.00 ,-0.26374817,-9.511887,-0.9408722
1518198135724.00 ,-0.1875763,-9.438095,-1.0265656
1518198135925.00 ,-0.28993225,-9.542831,-1.1313019
1518198136127.00 ,-0.1947174,-9.445236,-1.0456085
1518198136327.00 ,-0.28993225,-9.385727,-1.0241852
1518198136528.00 ,-0.26612854,-9.47142,-1.0979767
1518198136731.00 ,-0.24232483,-9.511887,-1.1051178
1518198136933.00 ,-0.26612854,-9.464279,-0.9956207
1518198137134.00 ,-0.28041077,-9.409531,-1.0408478
1518198137335.00 ,-0.17805481,-9.473801,-1.036087
1518198137536.00 ,-0.42799377,-9.519028,-1.0075226
1518198137738.00 ,-0.3446808,-9.457138,-1.0622711
1518198137939.00 ,-0.23756409,-9.578537,-0.9337311
1518198138141.00 ,-0.23042297,-9.521408,-0.99324036
1518198138342.00 ,-0.34706116,-9.523788,-1.1360626
1518198138544.00 ,-0.36610413,-9.452377,-0.9004059
1518198138745.00 ,-0.29707336,-9.507126,-0.9741974
1518198138947.00 ,-0.3018341,-9.4857025,-1.0265656
1518198139148.00 ,-0.3851471,-9.507126,-0.9670563
1518198139349.00 ,-0.21614075,-9.492844,-0.98609924
1518198139551.00 ,-0.24946594,-9.461899,-0.98609924
1518198139753.00 ,-0.28755188,-9.452377,-1.0027618
1518198139954.00 ,-0.34944153,-9.423813,-1.0337067
1518198140156.00 ,-0.3018341,-9.490463,-1.1027374
1518198140356.00 ,-0.25898743,-9.414291,-1.0908356
1518198140559.00 ,-0.30421448,-9.40715,-1.0694122
1518198140760.00 ,-0.22566223,-9.483322,-1.1170197
1518198140962.00 ,-0.27088928,-9.440475,-1.0337067
1518198141162.00 ,-0.26612854,-9.509506,-0.9146881
1518198141364.00 ,-0.9445343,-8.524033,-0.36958313
1518198141565.00 ,5.8609467,-13.663254,-1.4907379
1518198141767.00 ,-5.874283,-2.901596,-2.1739044
1518198141969.00 ,-0.22328186,6.9483795,-0.6171417
1518198142169.00 ,5.8228607,-15.096237,4.543503
1518198142370.00 ,-4.450821,-13.568039,-19.643448
1518198142571.00 ,-0.17567444,8.436111,-0.759964
1518198142773.00 ,-2.8678741,-19.423752,-0.28627014
1518198142975.00 ,1.3168182,-4.863022,-3.3283844
1518198143176.00 ,-3.0868683,2.6803741,1.8560638
1518198143377.00 ,1.4382172,-38.84163,-5.187454
1518198143580.00 ,0.22898865,-1.4757538,0.12315369
1518198143781.00 ,-5.4696198,-1.8899384,1.1181488
1518198143983.00 ,-21.325272,-25.69603,3.762741
1518198144183.00 ,-4.6007843,6.355667,1.2704926
1518198144385.00 ,-0.589859,-18.302597,-4.3281403
1518198144587.00 ,0.38609314,-3.5538177,4.4197235
1518198144789.00 ,1.7952728,3.8824615,1.3181
1518198144990.00 ,-10.996841,-38.84163,-16.70845
1518198145190.00 ,1.5738983,3.506363,-1.9644318
1518198145391.00 ,-1.2539825,-15.353317,-4.052017
1518198145593.00 ,-0.82551575,-6.879196,1.6418304
1518198145795.00 ,5.6752777,3.5539703,2.684433
1518198145998.00 ,-0.12806702,-38.84163,-9.998184
1518198146198.00 ,3.8899994,4.1133575,0.78489685
1518198146399.00 ,-3.598648,-20.737717,-5.8753815
1518198146602.00 ,2.4355927,-4.0798798,2.3559418
1518198146802.00 ,-0.7802887,3.7729645,2.8605804
1518198147004.00 ,-2.7440948,-24.465378,3.6484833
1518198147206.00 ,-2.2846832,5.2845,-2.5523834
1518198147408.00 ,11.112045,-26.879074,-5.7611237
1518198147609.00 ,0.114730835,-3.8870697,-0.7575836
1518198147809.00 ,1.404892,4.418045,3.0010223
1518198148012.00 ,-14.172256,-30.856674,4.569687
1518198148212.00 ,-0.9207306,3.1445465,-2.7261505
1518198148413.00 ,4.330368,-21.132858,-3.0403595
1518198148614.00 ,2.3070526,-5.581894,3.2961884
1518198148816.00 ,-2.0037994,3.4206696,2.4297333
1518198149017.00 ,-0.6255646,-21.730331,-4.544754
1518198149220.00 ,-5.4172516,5.872452,-3.9663239
1518198149422.00 ,11.366745,-26.91716,0.056503296
1518198149623.00 ,1.1787567,-0.34983826,-1.2527008
1518198149823.00 ,2.0571136,-2.420761,-0.17677307
1518198150025.00 ,-11.461014,-31.785019,11.265671
1518198150227.00 ,-4.1009064,5.0226593,0.46354675
1518198150429.00 ,1.3810883,-33.46318,-4.3114777
1518198150630.00 ,3.4591522,0.6903839,-2.2191315
1518198150831.00 ,0.19328308,-9.035812,-3.7330475
1518198151033.00 ,3.028305,-9.878464,-4.1258087
1518198151235.00 ,0.7288666,4.929825,4.353073
1518198151436.00 ,3.1187592,-37.724045,-4.140091
1518198151637.00 ,-5.426773,5.079788,-1.0289459
1518198151839.00 ,-0.18281555,-21.556564,-4.806595
1518198152040.00 ,0.6669769,-2.4374237,0.8444061
1518198152242.00 ,0.7740936,-7.99559,0.64445496
1518198152443.00 ,-0.063797,-10.214096,-2.4452667
1518198152645.00 ,1.6238861,-9.714218,-0.4790802
1518198152846.00 ,0.94548035,-8.883469,-0.9575348
1518198153047.00 ,1.3096771,-9.21434,-0.9480133
1518198153249.00 ,1.4001312,-9.319077,-1.2312775
1518198153450.00 ,0.4884491,-9.423813,-1.2003326
1518198153650.00 ,1.2477875,-9.4214325,-1.3621979
1518198153852.00 ,0.8026581,-9.5047455,-1.1931915
1518198154055.00 ,0.8193207,-9.890366,-1.0836945
1518198154256.00 ,0.45274353,-9.280991,-1.3026886
1518198154458.00 ,0.54319763,-9.499985,-0.9837189
1518198154659.00 ,1.2097015,-9.488083,-1.240799
1518198154859.00 ,0.5931854,-9.507126,-0.7575836
1518198155062.00 ,0.6384125,-9.873703,-0.6909332
1518198155263.00 ,0.47654724,-9.47142,-0.7694855
1518198155464.00 ,0.42655945,-9.490463,-0.8480377
1518198155666.00 ,0.54319763,-9.5690155,-0.971817
1518198155866.00 ,0.58366394,-9.576157,-0.9384918
1518198156069.00 ,0.68840027,-9.521408,-0.8504181
1518198156270.00 ,0.39323425,-9.588058,-0.888504
1518198156472.00 ,0.609848,-9.540451,-0.94325256
1518198156673.00 ,0.57414246,-9.576157,-0.96943665
1518198156874.00 ,0.5550995,-9.483322,-0.87184143
1518198157077.00 ,0.5527191,-9.521408,-1.009903
1518198157278.00 ,0.54081726,-9.5047455,-0.86946106
1518198157479.00 ,0.5479584,-9.549973,-0.8099518
1518198157680.00 ,0.58366394,-9.514267,-0.9503937
1518198157881.00 ,0.5384369,-9.547592,-0.8599396
1518198158083.00 ,0.49082947,-9.440475,-0.95991516
1518198158285.00 ,0.564621,-9.602341,-0.95991516
1518198158486.00 ,0.50987244,-9.478561,-0.91230774
1518198158687.00 ,0.46940613,-9.53093,-0.91944885
1518198158888.00 ,0.55747986,-9.690414,-0.9741974
1518198159090.00 ,0.35514832,-9.490463,-0.9956207
1518198159291.00 ,0.5384369,-9.53093,-1.0027618
1518198159494.00 ,0.4717865,-9.53093,-0.9051666
1518198159695.00 ,0.7431488,-9.59996,-1.0289459
1518198159895.00 ,0.63127136,-9.564255,-0.9551544
1518198160098.00 ,0.52415466,-9.53569,-0.9813385
1518198160299.00 ,0.59794617,-9.542831,-0.94563293
1518198160501.00 ,0.61460876,-9.490463,-0.95277405
1518198160702.00 ,0.55747986,-9.576157,-0.9837189
1518198160902.00 ,0.56700134,-9.507126,-0.8813629
1518198161105.00 ,0.6193695,-9.480942,-1.009903
1518198161306.00 ,0.45988464,-9.519028,-0.9146881
1518198161508.00 ,0.5789032,-9.483322,-0.9480133
1518198161709.00 ,0.6217499,-9.576157,-0.8266144
1518198161911.00 ,0.55747986,-9.528549,-0.96943665
1518198162111.00 ,0.4717865,-9.561874,-0.9218292
1518198162312.00 ,0.5884247,-9.490463,-0.8908844
1518198162515.00 ,0.43608093,-9.507126,-0.9051666
1518198162716.00 ,0.5146332,-9.578537,-0.9956207
1518198162917.00 ,0.37419128,-9.552353,-0.89564514
1518198163119.00 ,0.59080505,-9.5690155,-0.97895813
1518198163320.00 ,0.40275574,-9.576157,-0.91230774
1518198163522.00 ,0.49797058,-9.657089,-0.5552521
1518198163724.00 ,1.3763275,-5.6104584,-4.9970245
1518198163924.00 ,2.1142426,-10.940109,-5.301712
1518198164125.00 ,0.6122284,-1.1472626,-4.0282135
1518198164327.00 ,-8.74501,-4.813034,-2.1762848
1518198164529.00 ,-2.917862,-15.924606,-6.649002
1518198164731.00 ,4.104233,3.0921783,5.5670624
1518198164931.00 ,-11.658585,2.6065826,-5.120804
1518198165133.00 ,0.64793396,-11.447128,-9.345963
1518198165335.00 ,-11.591934,-10.311691,-8.448563
1518198165537.00 ,-8.057083,10.709366,0.25169373
1518198165738.00 ,-2.0061798,-9.926071,-4.7661285
1518198165939.00 ,8.050888,-26.138779,1.2252655
1518198166141.00 ,0.8359833,-9.140549,-2.7594757
1518198166341.00 ,0.39561462,-0.9211273,0.7896576
1518198166544.00 ,7.512924,-17.064804,-6.7537384
1518198166746.00 ,-10.873062,-25.108078,-1.350296
1518198166947.00 ,-3.8723907,2.601822,-1.7525787
1518198167147.00 ,-3.5296173,3.8396149,-1.2812653
1518198167348.00 ,6.022812,-14.032211,-12.399979
1518198167549.00 ,-17.421463,-11.785141,-0.907547
1518198167751.00 ,-3.4534454,4.906021,-2.6833038
1518198167952.00 ,-4.548416,-9.061996,-5.48024
1518198168155.00 ,-36.31685,-29.09996,-12.718948
1518198168355.00 ,-7.890457,5.0107574,-6.1372223
1518198168557.00 ,0.99308777,-5.703293,0.4516449
1518198168759.00 ,-15.391006,-32.75383,-4.397171
1518198168961.00 ,-2.8702545,6.3247223,-4.0020294
1518198169162.00 ,2.078537,-6.077011,0.9229584
1518198169364.00 ,17.2415,-30.759079,-2.9427643
1518198169566.00 ,-2.3751373,-1.675705,-4.4257355
1518198169767.00 ,0.53367615,-0.41886902,3.8484344
1518198169969.00 ,15.5681,-17.921738,1.8203583
1518198170170.00 ,6.098984,-16.867233,0.19932556
1518198170370.00 ,2.4689178,0.9641266,4.2459564
1518198170572.00 ,4.72789,-11.90654,4.4078217
1518198170774.00 ,0.2908783,-18.333542,0.19932556
1518198170975.00 ,2.188034,4.027664,3.3747406
1518198171177.00 ,2.790268,-6.0912933,5.1385956
1518198171377.00 ,9.638596,-29.883102,-7.713028
1518198171578.00 ,0.859787,4.4846954,3.6222992
1518198171781.00 ,-3.2368317,-4.5845184,0.118392944
1518198171981.00 ,12.0499115,-15.317612,-0.49812317
1518198172182.00 ,-6.452713,-14.708237,-7.163162
1518198172384.00 ,-2.7798004,1.6139679,-5.725418
1518198172587.00 ,7.760483,-6.5364227,-9.705399
1518198172788.00 ,4.1280365,-33.20134,-13.909134
1518198172990.00 ,-7.830948,2.5803986,-4.949417
1518198173191.00 ,-0.94929504,-5.838974,-6.782303
1518198173391.00 ,12.216537,-16.574448,-1.6573639
1518198173594.00 ,-4.148514,-0.3879242,-5.9944
1518198173795.00 ,-1.7229156,0.6261139,0.17790222
1518198173995.00 ,23.161484,-23.491806,1.8179779
1518198174197.00 ,-0.78504944,-4.4440765,-4.2662506
1518198174398.00 ,-4.1270905,-7.41716,-1.6264191
1518198174600.00 ,1.6929169,-10.287888,-2.6023712
1518198174801.00 ,-0.7541046,-9.585678,-1.4740753
1518198175004.00 ,-0.3922882,-9.885605,-0.9170685
1518198175205.00 ,0.5122528,-9.27861,-1.2741241
1518198175406.00 ,1.571518,-9.423813,-1.6383209
1518198175608.00 ,0.7907562,-9.27623,-1.0527496
1518198175808.00 ,0.8097992,-9.376205,-0.71473694
1518198176011.00 ,1.0835419,-9.461899,-0.97657776
1518198176213.00 ,0.78123474,-9.65947,-1.1122589
1518198176414.00 ,0.74790955,-9.554733,-1.0789337
1518198176616.00 ,0.9716644,-9.499985,-0.96229553
1518198176816.00 ,0.9835663,-9.46904,-0.9980011
1518198177018.00 ,0.7526703,-9.459518,-1.0908356
1518198177220.00 ,1.0883026,-9.511887,-0.96943665
1518198177421.00 ,0.98594666,-9.557114,-1.1194
1518198177623.00 ,1.1977997,-9.514267,-0.85279846
1518198177823.00 ,1.0573578,-9.564255,-0.95991516
1518198178026.00 ,0.7693329,-9.592819,-0.86231995
1518198178227.00 ,0.82884216,-9.516647,-1.074173
1518198178428.00 ,0.9740448,-9.497604,-1.0289459
1518198178629.00 ,0.91929626,-9.4857025,-1.0622711
1518198178830.00 ,0.99546814,-9.519028,-0.96943665
1518198179031.00 ,0.8693085,-9.480942,-0.89564514
1518198179233.00 ,0.9002533,-9.538071,-0.9337311
1518198179434.00 ,0.9145355,-9.619003,-0.8480377
1518198179636.00 ,0.79789734,-9.433334,-0.7837677
1518198179838.00 ,0.9645233,-9.526169,-0.8837433
1518198180040.00 ,0.95262146,-9.528549,-0.90992737
1518198180240.00 ,0.93595886,-9.5047455,-0.9146881
1518198180442.00 ,0.9311981,-9.545212,-1.0313263
1518198180644.00 ,0.8812103,-9.542831,-0.971817
1518198180846.00 ,0.7907562,-9.53093,-1.0765533
1518198181047.00 ,0.8264618,-9.549973,-0.96943665
1518198181249.00 ,0.82884216,-9.435715,-0.9503937
1518198181450.00 ,0.9002533,-9.542831,-0.92658997
1518198181650.00 ,0.8907318,-9.509506,-0.97895813
1518198181853.00 ,0.83836365,-9.492844,-1.0479889
1518198182054.00 ,0.91215515,-9.545212,-0.9337311
1518198182256.00 ,1.0049896,-9.602341,-0.971817
1518198182457.00 ,0.7336273,-9.53331,-0.91944885
1518198182659.00 ,0.9145355,-9.502365,-0.94563293
1518198182860.00 ,0.988327,-9.514267,-0.97657776
1518198183061.00 ,0.8097992,-9.592819,-0.92897034
1518198183263.00 ,0.8764496,-9.499985,-0.8766022
1518198183464.00 ,0.82170105,-9.507126,-0.91230774
1518198183666.00 ,0.70744324,-9.521408,-0.83613586
1518198183866.00 ,0.92881775,-9.552353,-0.843277
1518198184067.00 ,0.8097992,-9.509506,-0.8980255
1518198184270.00 ,0.84550476,-9.46666,-0.92897034
1518198184471.00 ,0.7169647,-9.483322,-0.81947327
1518198184672.00 ,0.8264618,-9.614243,-0.83851624
1518198184873.00 ,0.78123474,-9.345261,-1.0670319
1518198185076.00 ,0.67411804,-9.649948,-3.1355743
1518198185276.00 ,0.10044861,-8.305038,-3.9639435
1518198185478.00 ,0.63127136,-8.82634,-0.45765686
1518198185680.00 ,-0.41133118,-10.392624,-0.16725159
1518198185880.00 ,1.9785614,-9.695175,-1.6026154
1518198186083.00 ,-3.7628937,-8.873947,0.27311707
1518198186284.00 ,-0.5493927,-7.22435,-1.8001862
1518198186486.00 ,-1.1325836,-8.426437,1.1609955
1518198186686.00 ,-0.7874298,-9.038193,1.5156708
1518198186888.00 ,0.65031433,-10.042709,1.8679657
1518198187090.00 ,3.5519867,-9.195297,-2.8213654
1518198187292.00 ,-2.0561676,-8.76207,-4.0472565
1518198187493.00 ,-0.25660706,-7.9337006,1.6251678
1518198187694.00 ,0.6217499,-9.054855,-1.433609
1518198187895.00 ,3.5638885,-11.951767,-0.83851624
1518198188097.00 ,-1.9538116,-11.668503,-2.216751
1518198188299.00 ,3.599594,-8.521652,-2.8713531
1518198188500.00 ,1.2787323,-8.462143,-1.6073761
1518198188700.00 ,-0.7041168,-8.236008,-1.221756
1518198188901.00 ,2.2665863,-9.540451,-0.7575836
1518198189103.00 ,0.06474304,-10.728256,-1.9549103
1518198189304.00 ,-0.9945221,-8.37645,0.5920868
1518198189506.00 ,0.60032654,-9.4857025,-0.6623688
1518198189708.00 ,0.6027069,-10.373581,2.3535614
1518198189909.00 ,-1.1920929,-9.585678,1.6846771
1518198190112.00 ,1.0359344,-9.40477,1.0253143
1518198190312.00 ,-6.0575714,-10.578293,-0.888504
1518198190514.00 ,-2.1180573,-5.724716,-2.5452423
1518198190716.00 ,-1.7157745,-9.511887,-3.5449982
1518198190917.00 ,3.8400116,-7.205307,3.5865936
1518198191118.00 ,0.4313202,-10.744919,-3.0284576
1518198191319.00 ,-2.6393585,-11.309067,-1.2931671
1518198191522.00 ,-1.9895172,-6.2460175,0.55400085
1518198191722.00 ,-5.574356,-11.223373,-2.773758
1518198191923.00 ,0.81217957,-9.304794,3.0581512
1518198192125.00 ,0.7859955,-10.214096,-0.9551544
1518198192326.00 ,-2.4870148,-10.290268,1.5608978
1518198192528.00 ,5.2134857,-9.897507,-1.6407013
1518198192730.00 ,-0.14949036,-9.033432,-6.006302
1518198192932.00 ,-1.3825226,-7.8622894,-2.0858307
1518198193133.00 ,0.90501404,-8.650192,0.76823425
1518198193333.00 ,0.43608093,-9.878464,-0.029190063
