Start,End
1518198889102.0,1518198890102.0
1518198889202.0,1518198890202.0
1518198889302.0,1518198890302.0
1518198889402.0,1518198890402.0
1518198889502.0,1518198890502.0
1518198889602.0,1518198890602.0
1518198889702.0,1518198890702.0
1518198889802.0,1518198890802.0
1518198889902.0,1518198890902.0
1518198890002.0,1518198891002.0
1518198890102.0,1518198891102.0
1518198890202.0,1518198891202.0
1518198890302.0,1518198891302.0
1518198890402.0,1518198891402.0
1518198890502.0,1518198891502.0
1518198890602.0,1518198891602.0
1518198890702.0,1518198891702.0
1518198890802.0,1518198891802.0
1518198890902.0,1518198891902.0
1518198891002.0,1518198892002.0
1518198891102.0,1518198892102.0
1518198891202.0,1518198892202.0
1518198891302.0,1518198892302.0
1518198891402.0,1518198892402.0
1518198891502.0,1518198892502.0
1518198891602.0,1518198892602.0
1518198891702.0,1518198892702.0
1518198891802.0,1518198892802.0
1518198891902.0,1518198892902.0
1518198892002.0,1518198893002.0
1518198892102.0,1518198893102.0
1518198892202.0,1518198893202.0
1518198892302.0,1518198893302.0
1518198892402.0,1518198893402.0
1518198892502.0,1518198893502.0
1518198892602.0,1518198893602.0
1518198892702.0,1518198893702.0
1518198892802.0,1518198893802.0
1518198892902.0,1518198893902.0
1518198893002.0,1518198894002.0
1518198893102.0,1518198894102.0
1518198893202.0,1518198894202.0
1518198893302.0,1518198894302.0
1518198893402.0,1518198894402.0
1518198893502.0,1518198894502.0
1518198893602.0,1518198894602.0
1518198893702.0,1518198894702.0
1518198893802.0,1518198894802.0
1518198893902.0,1518198894902.0
1518198894002.0,1518198895002.0
1518198894102.0,1518198895102.0
1518198894202.0,1518198895202.0
1518198894302.0,1518198895302.0
1518198894402.0,1518198895402.0
1518198894502.0,1518198895502.0
1518198894602.0,1518198895602.0
1518198894702.0,1518198895702.0
1518198894802.0,1518198895802.0
1518198894902.0,1518198895902.0
1518198895002.0,1518198896002.0
1518198895102.0,1518198896102.0
1518198895202.0,1518198896202.0
1518198895302.0,1518198896302.0
1518198895402.0,1518198896402.0
1518198895502.0,1518198896502.0
1518198895602.0,1518198896602.0
1518198895702.0,1518198896702.0
1518198895802.0,1518198896802.0
1518198895902.0,1518198896902.0
1518198896002.0,1518198897002.0
1518198896102.0,1518198897102.0
1518198896202.0,1518198897202.0
1518198896302.0,1518198897302.0
1518198896402.0,1518198897402.0
1518198896502.0,1518198897502.0
1518198896602.0,1518198897602.0
1518198896702.0,1518198897702.0
1518198896802.0,1518198897802.0
1518198896902.0,1518198897902.0
1518198897002.0,1518198898002.0
1518198897102.0,1518198898102.0
1518198897202.0,1518198898202.0
1518198897302.0,1518198898302.0
1518198897402.0,1518198898402.0
1518198897502.0,1518198898502.0
1518198897602.0,1518198898602.0
1518198897702.0,1518198898702.0
1518198897802.0,1518198898802.0
1518198897902.0,1518198898902.0
1518198898002.0,1518198899002.0
1518198898102.0,1518198899102.0
1518198898202.0,1518198899202.0
1518198898302.0,1518198899302.0
1518198898402.0,1518198899402.0
1518198898502.0,1518198899502.0
1518198898602.0,1518198899602.0
1518198898702.0,1518198899702.0
1518198898802.0,1518198899802.0
1518198898902.0,1518198899902.0
1518198899002.0,1518198900002.0
1518198899102.0,1518198900102.0
1518198899202.0,1518198900202.0
1518198899302.0,1518198900302.0
1518198899402.0,1518198900402.0
1518198899502.0,1518198900502.0
1518198899602.0,1518198900602.0
1518198899702.0,1518198900702.0
1518198899802.0,1518198900802.0
1518198899902.0,1518198900902.0
1518198900002.0,1518198901002.0
1518198900102.0,1518198901102.0
1518198900202.0,1518198901202.0
1518198900302.0,1518198901302.0
1518198900402.0,1518198901402.0
1518198900502.0,1518198901502.0
1518198900602.0,1518198901602.0
1518198900702.0,1518198901702.0
1518198900802.0,1518198901802.0
1518198900902.0,1518198901902.0
1518198901002.0,1518198902002.0
1518198901102.0,1518198902102.0
1518198901202.0,1518198902202.0
1518198901302.0,1518198902302.0
1518198901402.0,1518198902402.0
1518198901502.0,1518198902502.0
1518198901602.0,1518198902602.0
1518198901702.0,1518198902702.0
1518198901802.0,1518198902802.0
1518198901902.0,1518198902902.0
1518198902002.0,1518198903002.0
1518198902102.0,1518198903102.0
1518198902202.0,1518198903202.0
1518198902302.0,1518198903302.0
1518198902402.0,1518198903402.0
1518198902502.0,1518198903502.0
1518198902602.0,1518198903602.0
1518198902702.0,1518198903702.0
1518198902802.0,1518198903802.0
1518198902902.0,1518198903902.0
1518198903002.0,1518198904002.0
1518198903102.0,1518198904102.0
1518198903202.0,1518198904202.0
1518198903302.0,1518198904302.0
1518198903402.0,1518198904402.0
1518198903502.0,1518198904502.0
1518198903602.0,1518198904602.0
1518198903702.0,1518198904702.0
1518198903802.0,1518198904802.0
1518198903902.0,1518198904902.0
1518198904002.0,1518198905002.0
1518198904102.0,1518198905102.0
1518198904202.0,1518198905202.0
1518198904302.0,1518198905302.0
1518198904402.0,1518198905402.0
1518198904502.0,1518198905502.0
1518198904602.0,1518198905602.0
1518198904702.0,1518198905702.0
1518198904802.0,1518198905802.0
1518198904902.0,1518198905902.0
1518198905002.0,1518198906002.0
1518198905102.0,1518198906102.0
1518198905202.0,1518198906202.0
1518198905302.0,1518198906302.0
1518198905402.0,1518198906402.0
1518198905502.0,1518198906502.0
1518198905602.0,1518198906602.0
1518198905702.0,1518198906702.0
1518198905802.0,1518198906802.0
1518198905902.0,1518198906902.0
1518198906002.0,1518198907002.0
1518198906102.0,1518198907102.0
1518198906202.0,1518198907202.0
1518198906302.0,1518198907302.0
1518198906402.0,1518198907402.0
1518198906502.0,1518198907502.0
1518198906602.0,1518198907602.0
1518198906702.0,1518198907702.0
1518198906802.0,1518198907802.0
1518198906902.0,1518198907902.0
1518198907002.0,1518198908002.0
1518198907102.0,1518198908102.0
1518198907202.0,1518198908202.0
1518198907302.0,1518198908302.0
1518198907402.0,1518198908402.0
1518198907502.0,1518198908502.0
1518198907602.0,1518198908602.0
1518198907702.0,1518198908702.0
1518198907802.0,1518198908802.0
1518198907902.0,1518198908902.0
1518198908002.0,1518198909002.0
1518198908102.0,1518198909102.0
1518198908202.0,1518198909202.0
1518198908302.0,1518198909302.0
1518198908402.0,1518198909402.0
1518198908502.0,1518198909502.0
1518198908602.0,1518198909602.0
1518198908702.0,1518198909702.0
1518198908802.0,1518198909802.0
1518198908902.0,1518198909902.0
1518198909002.0,1518198910002.0
1518198909102.0,1518198910102.0
1518198909202.0,1518198910202.0
1518198909302.0,1518198910302.0
1518198909402.0,1518198910402.0
1518198909502.0,1518198910502.0
1518198909602.0,1518198910602.0
1518198909702.0,1518198910702.0
1518198909802.0,1518198910802.0
1518198909902.0,1518198910902.0
1518198910002.0,1518198911002.0
1518198910102.0,1518198911102.0
1518198910202.0,1518198911202.0
1518198910302.0,1518198911302.0
1518198910402.0,1518198911402.0
1518198910502.0,1518198911502.0
1518198910602.0,1518198911602.0
1518198910702.0,1518198911702.0
1518198910802.0,1518198911802.0
1518198910902.0,1518198911902.0
1518198911002.0,1518198912002.0
1518198911102.0,1518198912102.0
1518198911202.0,1518198912202.0
1518198911302.0,1518198912302.0
1518198911402.0,1518198912402.0
1518198911502.0,1518198912502.0
1518198911602.0,1518198912602.0
1518198911702.0,1518198912702.0
1518198911802.0,1518198912802.0
1518198911902.0,1518198912902.0
1518198912002.0,1518198913002.0
1518198912102.0,1518198913102.0
1518198912202.0,1518198913202.0
1518198912302.0,1518198913302.0
1518198912402.0,1518198913402.0
1518198912502.0,1518198913502.0
1518198912602.0,1518198913602.0
1518198912702.0,1518198913702.0
1518198912802.0,1518198913802.0
1518198912902.0,1518198913902.0
1518198913002.0,1518198914002.0
1518198913102.0,1518198914102.0
1518198913202.0,1518198914202.0
1518198913302.0,1518198914302.0
1518198913402.0,1518198914402.0
1518198913502.0,1518198914502.0
1518198913602.0,1518198914602.0
1518198913702.0,1518198914702.0
1518198913802.0,1518198914802.0
1518198913902.0,1518198914902.0
1518198914002.0,1518198915002.0
1518198914102.0,1518198915102.0
1518198914202.0,1518198915202.0
1518198914302.0,1518198915302.0
1518198914402.0,1518198915402.0
1518198914502.0,1518198915502.0
1518198914602.0,1518198915602.0
1518198914702.0,1518198915702.0
1518198914802.0,1518198915802.0
1518198914902.0,1518198915902.0
1518198915002.0,1518198916002.0
1518198915102.0,1518198916102.0
1518198915202.0,1518198916202.0
1518198915302.0,1518198916302.0
1518198915402.0,1518198916402.0
1518198915502.0,1518198916502.0
1518198915602.0,1518198916602.0
1518198915702.0,1518198916702.0
1518198915802.0,1518198916802.0
1518198915902.0,1518198916902.0
1518198916002.0,1518198917002.0
1518198916102.0,1518198917102.0
1518198916202.0,1518198917202.0
1518198916302.0,1518198917302.0
1518198916402.0,1518198917402.0
1518198916502.0,1518198917502.0
1518198916602.0,1518198917602.0
1518198916702.0,1518198917702.0
1518198916802.0,1518198917802.0
1518198916902.0,1518198917902.0
1518198917002.0,1518198918002.0
1518198917102.0,1518198918102.0
1518198917202.0,1518198918202.0
1518198917302.0,1518198918302.0
1518198917402.0,1518198918402.0
1518198917502.0,1518198918502.0
1518198917602.0,1518198918602.0
1518198917702.0,1518198918702.0
1518198917802.0,1518198918802.0
1518198917902.0,1518198918902.0
1518198918002.0,1518198919002.0
1518198918102.0,1518198919102.0
1518198918202.0,1518198919202.0
1518198918302.0,1518198919302.0
1518198918402.0,1518198919402.0
1518198918502.0,1518198919502.0
1518198918602.0,1518198919602.0
1518198918702.0,1518198919702.0
1518198918802.0,1518198919802.0
1518198918902.0,1518198919902.0
1518198919002.0,1518198920002.0
1518198919102.0,1518198920102.0
1518198919202.0,1518198920202.0
1518198919302.0,1518198920302.0
1518198919402.0,1518198920402.0
1518198919502.0,1518198920502.0
1518198919602.0,1518198920602.0
1518198919702.0,1518198920702.0
1518198919802.0,1518198920802.0
1518198919902.0,1518198920902.0
1518198920002.0,1518198921002.0
1518198920102.0,1518198921102.0
1518198920202.0,1518198921202.0
1518198920302.0,1518198921302.0
1518198920402.0,1518198921402.0
1518198920502.0,1518198921502.0
1518198920602.0,1518198921602.0
1518198920702.0,1518198921702.0
1518198920802.0,1518198921802.0
1518198920902.0,1518198921902.0
1518198921002.0,1518198922002.0
1518198921102.0,1518198922102.0
1518198921202.0,1518198922202.0
1518198921302.0,1518198922302.0
1518198921402.0,1518198922402.0
1518198921502.0,1518198922502.0
1518198921602.0,1518198922602.0
1518198921702.0,1518198922702.0
1518198921802.0,1518198922802.0
1518198921902.0,1518198922902.0
1518198922002.0,1518198923002.0
1518198922102.0,1518198923102.0
1518198922202.0,1518198923202.0
1518198922302.0,1518198923302.0
1518198922402.0,1518198923402.0
1518198922502.0,1518198923502.0
1518198922602.0,1518198923602.0
1518198922702.0,1518198923702.0
1518198922802.0,1518198923802.0
1518198922902.0,1518198923902.0
1518198923002.0,1518198924002.0
1518198923102.0,1518198924102.0
1518198923202.0,1518198924202.0
1518198923302.0,1518198924302.0
1518198923402.0,1518198924402.0
1518198923502.0,1518198924502.0
1518198923602.0,1518198924602.0
1518198923702.0,1518198924702.0
1518198923802.0,1518198924802.0
1518198923902.0,1518198924902.0
1518198924002.0,1518198925002.0
1518198924102.0,1518198925102.0
1518198924202.0,1518198925202.0
1518198924302.0,1518198925302.0
1518198924402.0,1518198925402.0
1518198924502.0,1518198925502.0
1518198924602.0,1518198925602.0
1518198924702.0,1518198925702.0
1518198924802.0,1518198925802.0
1518198924902.0,1518198925902.0
1518198925002.0,1518198926002.0
1518198925102.0,1518198926102.0
1518198925202.0,1518198926202.0
1518198925302.0,1518198926302.0
1518198925402.0,1518198926402.0
1518198925502.0,1518198926502.0
1518198925602.0,1518198926602.0
1518198925702.0,1518198926702.0
1518198925802.0,1518198926802.0
1518198925902.0,1518198926902.0
1518198926002.0,1518198927002.0
1518198926102.0,1518198927102.0
1518198926202.0,1518198927202.0
1518198926302.0,1518198927302.0
1518198926402.0,1518198927402.0
1518198926502.0,1518198927502.0
1518198926602.0,1518198927602.0
1518198926702.0,1518198927702.0
1518198926802.0,1518198927802.0
1518198926902.0,1518198927902.0
1518198927002.0,1518198928002.0
1518198927102.0,1518198928102.0
1518198927202.0,1518198928202.0
1518198927302.0,1518198928302.0
1518198927402.0,1518198928402.0
1518198927502.0,1518198928502.0
1518198927602.0,1518198928602.0
1518198927702.0,1518198928702.0
1518198927802.0,1518198928802.0
1518198927902.0,1518198928902.0
1518198928002.0,1518198929002.0
1518198928102.0,1518198929102.0
1518198928202.0,1518198929202.0
1518198928302.0,1518198929302.0
1518198928402.0,1518198929402.0
1518198928502.0,1518198929502.0
1518198928602.0,1518198929602.0
1518198928702.0,1518198929702.0
1518198928802.0,1518198929802.0
1518198928902.0,1518198929902.0
1518198929002.0,1518198930002.0
1518198929102.0,1518198930102.0
1518198929202.0,1518198930202.0
1518198929302.0,1518198930302.0
1518198929402.0,1518198930402.0
1518198929502.0,1518198930502.0
1518198929602.0,1518198930602.0
1518198929702.0,1518198930702.0
1518198929802.0,1518198930802.0
1518198929902.0,1518198930902.0
1518198930002.0,1518198931002.0
1518198930102.0,1518198931102.0
1518198930202.0,1518198931202.0
1518198930302.0,1518198931302.0
1518198930402.0,1518198931402.0
1518198930502.0,1518198931502.0
1518198930602.0,1518198931602.0
1518198930702.0,1518198931702.0
1518198930802.0,1518198931802.0
1518198930902.0,1518198931902.0
1518198931002.0,1518198932002.0
1518198931102.0,1518198932102.0
1518198931202.0,1518198932202.0
1518198931302.0,1518198932302.0
1518198931402.0,1518198932402.0
1518198931502.0,1518198932502.0
1518198931602.0,1518198932602.0
1518198931702.0,1518198932702.0
1518198931802.0,1518198932802.0
1518198931902.0,1518198932902.0
1518198932002.0,1518198933002.0
1518198932102.0,1518198933102.0
1518198932202.0,1518198933202.0
1518198932302.0,1518198933302.0
1518198932402.0,1518198933402.0
1518198932502.0,1518198933502.0
1518198932602.0,1518198933602.0
1518198932702.0,1518198933702.0
1518198932802.0,1518198933802.0
1518198932902.0,1518198933902.0
1518198933002.0,1518198934002.0
1518198933102.0,1518198934102.0
1518198933202.0,1518198934202.0
1518198933302.0,1518198934302.0
1518198933402.0,1518198934402.0
1518198933502.0,1518198934502.0
1518198933602.0,1518198934602.0
1518198933702.0,1518198934702.0
1518198933802.0,1518198934802.0
1518198933902.0,1518198934902.0
1518198934002.0,1518198935002.0
1518198934102.0,1518198935102.0
1518198934202.0,1518198935202.0
1518198934302.0,1518198935302.0
1518198934402.0,1518198935402.0
1518198934502.0,1518198935502.0
1518198934602.0,1518198935602.0
1518198934702.0,1518198935702.0
1518198934802.0,1518198935802.0
1518198934902.0,1518198935902.0
1518198935002.0,1518198936002.0
1518198935102.0,1518198936102.0
1518198935202.0,1518198936202.0
1518198935302.0,1518198936302.0
1518198935402.0,1518198936402.0
1518198935502.0,1518198936502.0
1518198935602.0,1518198936602.0
1518198935702.0,1518198936702.0
1518198935802.0,1518198936802.0
1518198935902.0,1518198936902.0
1518198936002.0,1518198937002.0
1518198936102.0,1518198937102.0
1518198936202.0,1518198937202.0
1518198936302.0,1518198937302.0
1518198936402.0,1518198937402.0
1518198936502.0,1518198937502.0
1518198936602.0,1518198937602.0
1518198936702.0,1518198937702.0
1518198936802.0,1518198937802.0
1518198936902.0,1518198937902.0
1518198937002.0,1518198938002.0
1518198937102.0,1518198938102.0
1518198937202.0,1518198938202.0
1518198937302.0,1518198938302.0
1518198937402.0,1518198938402.0
1518198937502.0,1518198938502.0
1518198937602.0,1518198938602.0
1518198937702.0,1518198938702.0
1518198937802.0,1518198938802.0
1518198937902.0,1518198938902.0
1518198938002.0,1518198939002.0
1518198938102.0,1518198939102.0
1518198938202.0,1518198939202.0
1518198938302.0,1518198939302.0
1518198938402.0,1518198939402.0
1518198938502.0,1518198939502.0
1518198938602.0,1518198939602.0
1518198938702.0,1518198939702.0
1518198938802.0,1518198939802.0
1518198938902.0,1518198939902.0
1518198939002.0,1518198940002.0
1518198939102.0,1518198940102.0
1518198939202.0,1518198940202.0
1518198939302.0,1518198940302.0
1518198939402.0,1518198940402.0
1518198939502.0,1518198940502.0
1518198939602.0,1518198940602.0
1518198939702.0,1518198940702.0
1518198939802.0,1518198940802.0
1518198939902.0,1518198940902.0
1518198940002.0,1518198941002.0
1518198940102.0,1518198941102.0
1518198940202.0,1518198941202.0
1518198940302.0,1518198941302.0
1518198940402.0,1518198941402.0
